gid	ftype
Zm00001d015493	subgenome1_retained
Zm00001d015495	subgenome1_fractionated
Zm00001d015504	subgenome1_fractionated
Zm00001d015505	subgenome1_retained
Zm00001d015508	subgenome1_retained
Zm00001d015509	subgenome1_fractionated
Zm00001d015513	subgenome1_fractionated
Zm00001d015515	subgenome1_retained
Zm00001d015517	subgenome1_fractionated
Zm00001d015519	subgenome1_fractionated
Zm00001d015520	subgenome1_fractionated
Zm00001d015521	subgenome1_fractionated
Zm00001d015525	subgenome1_fractionated
Zm00001d015526	subgenome1_fractionated
Zm00001d015527	subgenome1_fractionated
Zm00001d015546	subgenome1_retained
Zm00001d015549	subgenome1_retained
Zm00001d015550	subgenome1_retained
Zm00001d015553	subgenome1_fractionated
Zm00001d015566	subgenome1_fractionated
Zm00001d015560	subgenome1_fractionated
Zm00001d015559	subgenome1_fractionated
Zm00001d015558	subgenome1_fractionated
Zm00001d015556	subgenome1_fractionated
Zm00001d015568	subgenome1_retained
Zm00001d015569	subgenome1_retained
Zm00001d015570	subgenome1_fractionated
Zm00001d015571	subgenome1_fractionated
Zm00001d015578	subgenome1_fractionated
Zm00001d015579	subgenome1_fractionated
Zm00001d015581	subgenome1_retained
Zm00001d015585	subgenome1_fractionated
Zm00001d015586	subgenome1_retained
Zm00001d015592	subgenome1_fractionated
Zm00001d015599	subgenome1_retained
Zm00001d015600	subgenome1_retained
Zm00001d015605	subgenome1_retained
Zm00001d015609	subgenome1_fractionated
Zm00001d015612	subgenome1_fractionated
Zm00001d015613	subgenome1_retained
Zm00001d015614	subgenome1_fractionated
Zm00001d015618	subgenome1_fractionated
Zm00001d015623	subgenome1_retained
Zm00001d015636	subgenome1_fractionated
Zm00001d015626	subgenome1_fractionated
Zm00001d015627	subgenome1_fractionated
Zm00001d015628	subgenome1_retained
Zm00001d015635	subgenome1_retained
Zm00001d015637	subgenome1_fractionated
Zm00001d015638	subgenome1_fractionated
Zm00001d015639	subgenome1_retained
Zm00001d015649	subgenome1_fractionated
Zm00001d015651	subgenome1_fractionated
Zm00001d015654	subgenome1_fractionated
Zm00001d015656	subgenome1_retained
Zm00001d015657	subgenome1_fractionated
Zm00001d015658	subgenome1_fractionated
Zm00001d015664	subgenome1_retained
Zm00001d015665	subgenome1_retained
Zm00001d015670	subgenome1_fractionated
Zm00001d015686	subgenome1_retained
Zm00001d015702	subgenome1_fractionated
Zm00001d015884	subgenome1_retained
Zm00001d015867	subgenome1_fractionated
Zm00001d015868	subgenome1_fractionated
Zm00001d015867	subgenome1_retained
Zm00001d015866	subgenome1_fractionated
Zm00001d015865	subgenome1_fractionated
Zm00001d015863	subgenome1_retained
Zm00001d015862	subgenome1_retained
Zm00001d015861	subgenome1_fractionated
Zm00001d015856	subgenome1_retained
Zm00001d015853	subgenome1_fractionated
Zm00001d015853	subgenome1_retained
Zm00001d015852	subgenome1_retained
Zm00001d015851	subgenome1_retained
Zm00001d015845	subgenome1_fractionated
Zm00001d015844	subgenome1_fractionated
Zm00001d015842	subgenome1_retained
Zm00001d015839	subgenome1_retained
Zm00001d015837	subgenome1_retained
Zm00001d015829	subgenome1_fractionated
Zm00001d015825	subgenome1_fractionated
Zm00001d015816	subgenome1_fractionated
Zm00001d015815	subgenome1_fractionated
Zm00001d015810	subgenome1_fractionated
Zm00001d015806	subgenome1_fractionated
Zm00001d015804	subgenome1_fractionated
Zm00001d015802	subgenome1_fractionated
Zm00001d015799	subgenome1_fractionated
Zm00001d015798	subgenome1_retained
Zm00001d015796	subgenome1_retained
Zm00001d015795	subgenome1_fractionated
Zm00001d015791	subgenome1_fractionated
Zm00001d015789	subgenome1_fractionated
Zm00001d015788	subgenome1_retained
Zm00001d015785	subgenome1_retained
Zm00001d015783	subgenome1_fractionated
Zm00001d015780	subgenome1_retained
Zm00001d015778	subgenome1_retained
Zm00001d015777	subgenome1_fractionated
Zm00001d015776	subgenome1_retained
Zm00001d015772	subgenome1_fractionated
Zm00001d015767	subgenome1_retained
Zm00001d015746	subgenome1_retained
Zm00001d015765	subgenome1_fractionated
Zm00001d015759	subgenome1_fractionated
Zm00001d015758	subgenome1_fractionated
Zm00001d015754	subgenome1_fractionated
Zm00001d015744	subgenome1_fractionated
Zm00001d015743	subgenome1_fractionated
Zm00001d015742	subgenome1_fractionated
Zm00001d015737	subgenome1_retained
Zm00001d015741	subgenome1_fractionated
Zm00001d015729	subgenome1_retained
Zm00001d015724	subgenome1_fractionated
Zm00001d015721	subgenome1_retained
Zm00001d015715	subgenome1_fractionated
Zm00001d016439	subgenome1_retained
Zm00001d016438	subgenome1_fractionated
Zm00001d016417	subgenome1_fractionated
Zm00001d016431	subgenome1_fractionated
Zm00001d016411	subgenome1_fractionated
Zm00001d016410	subgenome1_retained
Zm00001d016409	subgenome1_retained
Zm00001d016408	subgenome1_fractionated
Zm00001d016407	subgenome1_retained
Zm00001d016406	subgenome1_retained
Zm00001d016402	subgenome1_retained
Zm00001d016400	subgenome1_fractionated
Zm00001d016394	subgenome1_fractionated
Zm00001d016397	subgenome1_fractionated
Zm00001d016396	subgenome1_retained
Zm00001d016395	subgenome1_retained
Zm00001d016385	subgenome1_retained
Zm00001d016382	subgenome1_fractionated
Zm00001d016381	subgenome1_retained
Zm00001d016379	subgenome1_retained
Zm00001d016378	subgenome1_retained
Zm00001d016374	subgenome1_fractionated
Zm00001d016373	subgenome1_fractionated
Zm00001d016371	subgenome1_fractionated
Zm00001d016365	subgenome1_retained
Zm00001d016364	subgenome1_fractionated
Zm00001d016363	subgenome1_fractionated
Zm00001d016361	subgenome1_fractionated
Zm00001d016358	subgenome1_retained
Zm00001d016354	subgenome1_fractionated
Zm00001d016351	subgenome1_fractionated
Zm00001d016349	subgenome1_retained
Zm00001d016347	subgenome1_fractionated
Zm00001d016342	subgenome1_retained
Zm00001d016332	subgenome1_retained
Zm00001d016330	subgenome1_retained
Zm00001d016326	subgenome1_retained
Zm00001d016311	subgenome1_fractionated
Zm00001d016308	subgenome1_retained
Zm00001d016307	subgenome1_retained
Zm00001d016306	subgenome1_retained
Zm00001d016305	subgenome1_fractionated
Zm00001d016301	subgenome1_fractionated
Zm00001d016299	subgenome1_fractionated
Zm00001d016298	subgenome1_fractionated
Zm00001d016294	subgenome1_fractionated
Zm00001d016286	subgenome1_fractionated
Zm00001d016287	subgenome1_fractionated
Zm00001d016281	subgenome1_fractionated
Zm00001d016271	subgenome1_fractionated
Zm00001d016273	subgenome1_fractionated
Zm00001d016274	subgenome1_fractionated
Zm00001d016276	subgenome1_fractionated
Zm00001d016277	subgenome1_fractionated
Zm00001d016285	subgenome1_fractionated
Zm00001d016269	subgenome1_fractionated
Zm00001d016285	subgenome1_retained
Zm00001d016262	subgenome1_fractionated
Zm00001d016260	subgenome1_fractionated
Zm00001d016259	subgenome1_fractionated
Zm00001d016257	subgenome1_fractionated
Zm00001d016256	subgenome1_fractionated
Zm00001d016255	subgenome1_fractionated
Zm00001d016254	subgenome1_fractionated
Zm00001d016253	subgenome1_fractionated
Zm00001d016248	subgenome1_fractionated
Zm00001d016242	subgenome1_fractionated
Zm00001d016237	subgenome1_fractionated
Zm00001d016234	subgenome1_retained
Zm00001d016231	subgenome1_retained
Zm00001d016230	subgenome1_fractionated
Zm00001d016228	subgenome1_fractionated
Zm00001d016225	subgenome1_retained
Zm00001d016223	subgenome1_fractionated
Zm00001d016219	subgenome1_retained
Zm00001d016216	subgenome1_fractionated
Zm00001d016207	subgenome1_fractionated
Zm00001d016199	subgenome1_fractionated
Zm00001d016198	subgenome1_fractionated
Zm00001d016197	subgenome1_fractionated
Zm00001d016188	subgenome1_retained
Zm00001d016185	subgenome1_retained
Zm00001d016182	subgenome1_retained
Zm00001d016181	subgenome1_retained
Zm00001d016177	subgenome1_retained
Zm00001d016179	subgenome1_retained
Zm00001d016175	subgenome1_fractionated
Zm00001d016170	subgenome1_fractionated
Zm00001d016166	subgenome1_retained
Zm00001d016165	subgenome1_retained
Zm00001d016164	subgenome1_retained
Zm00001d016163	subgenome1_retained
Zm00001d016160	subgenome1_retained
Zm00001d016158	subgenome1_fractionated
Zm00001d016155	subgenome1_fractionated
Zm00001d016154	subgenome1_retained
Zm00001d016152	subgenome1_fractionated
Zm00001d016151	subgenome1_fractionated
Zm00001d016149	subgenome1_retained
Zm00001d016145	subgenome1_retained
Zm00001d016144	subgenome1_fractionated
Zm00001d016143	subgenome1_retained
Zm00001d016142	subgenome1_retained
Zm00001d016140	subgenome1_retained
Zm00001d016139	subgenome1_retained
Zm00001d016137	subgenome1_retained
Zm00001d016136	subgenome1_retained
Zm00001d016135	subgenome1_fractionated
Zm00001d016132	subgenome1_retained
Zm00001d016131	subgenome1_retained
Zm00001d016130	subgenome1_retained
Zm00001d016128	subgenome1_fractionated
Zm00001d016119	subgenome1_fractionated
Zm00001d016120	subgenome1_retained
Zm00001d016106	subgenome1_retained
Zm00001d016105	subgenome1_retained
Zm00001d016104	subgenome1_retained
Zm00001d016103	subgenome1_retained
Zm00001d016098	subgenome1_fractionated
Zm00001d016100	subgenome1_fractionated
Zm00001d016095	subgenome1_retained
Zm00001d016084	subgenome1_retained
Zm00001d016083	subgenome1_fractionated
Zm00001d016082	subgenome1_fractionated
Zm00001d016081	subgenome1_retained
Zm00001d016077	subgenome1_fractionated
Zm00001d016076	subgenome1_fractionated
Zm00001d016075	subgenome1_retained
Zm00001d016072	subgenome1_retained
Zm00001d016070	subgenome1_fractionated
Zm00001d016066	subgenome1_retained
Zm00001d016063	subgenome1_retained
Zm00001d016062	subgenome1_retained
Zm00001d016061	subgenome1_retained
Zm00001d016060	subgenome1_fractionated
Zm00001d016052	subgenome1_retained
Zm00001d016049	subgenome1_retained
Zm00001d016044	subgenome1_retained
Zm00001d016041	subgenome1_fractionated
Zm00001d016037	subgenome1_fractionated
Zm00001d016036	subgenome1_fractionated
Zm00001d016027	subgenome1_fractionated
Zm00001d016034	subgenome1_fractionated
Zm00001d016031	subgenome1_fractionated
Zm00001d016029	subgenome1_fractionated
Zm00001d016025	subgenome1_fractionated
Zm00001d016021	subgenome1_fractionated
Zm00001d016019	subgenome1_fractionated
Zm00001d016016	subgenome1_fractionated
Zm00001d016008	subgenome1_fractionated
Zm00001d016013	subgenome1_fractionated
Zm00001d016006	subgenome1_fractionated
Zm00001d016002	subgenome1_fractionated
Zm00001d016001	subgenome1_retained
Zm00001d016000	subgenome1_fractionated
Zm00001d015999	subgenome1_fractionated
Zm00001d015997	subgenome1_fractionated
Zm00001d015992	subgenome1_retained
Zm00001d015990	subgenome1_fractionated
Zm00001d015988	subgenome1_fractionated
Zm00001d015986	subgenome1_fractionated
Zm00001d015985	subgenome1_fractionated
Zm00001d015984	subgenome1_fractionated
Zm00001d015971	subgenome1_retained
Zm00001d015977	subgenome1_retained
Zm00001d015976	subgenome1_fractionated
Zm00001d015925	subgenome1_retained
Zm00001d015974	subgenome1_fractionated
Zm00001d015973	subgenome1_fractionated
Zm00001d015971	subgenome1_fractionated
Zm00001d015918	subgenome1_fractionated
Zm00001d015921	subgenome1_fractionated
Zm00001d015925	subgenome1_fractionated
Zm00001d015927	subgenome1_fractionated
Zm00001d015929	subgenome1_fractionated
Zm00001d015932	subgenome1_fractionated
Zm00001d015934	subgenome1_fractionated
Zm00001d015965	subgenome1_retained
Zm00001d015964	subgenome1_fractionated
Zm00001d015963	subgenome1_fractionated
Zm00001d015962	subgenome1_fractionated
Zm00001d015960	subgenome1_fractionated
Zm00001d015956	subgenome1_fractionated
Zm00001d015952	subgenome1_retained
Zm00001d015948	subgenome1_fractionated
Zm00001d015945	subgenome1_fractionated
Zm00001d015955	subgenome1_fractionated
Zm00001d015936	subgenome1_fractionated
Zm00001d015968	subgenome1_fractionated
Zm00001d015969	subgenome1_fractionated
Zm00001d015970	subgenome1_fractionated
Zm00001d015917	subgenome1_fractionated
Zm00001d015905	subgenome1_fractionated
Zm00001d015912	subgenome1_fractionated
Zm00001d015901	subgenome1_fractionated
Zm00001d015890	subgenome1_fractionated
Zm00001d015899	subgenome1_fractionated
Zm00001d015900	subgenome1_fractionated
Zm00001d015895	subgenome1_fractionated
Zm00001d016444	subgenome1_fractionated
Zm00001d016457	subgenome1_fractionated
Zm00001d016458	subgenome1_fractionated
Zm00001d016459	subgenome1_fractionated
Zm00001d016461	subgenome1_fractionated
Zm00001d016463	subgenome1_fractionated
Zm00001d016465	subgenome1_fractionated
Zm00001d016469	subgenome1_fractionated
Zm00001d016470	subgenome1_fractionated
Zm00001d016471	subgenome1_fractionated
Zm00001d016472	subgenome1_fractionated
Zm00001d016473	subgenome1_fractionated
Zm00001d016452	subgenome1_fractionated
Zm00001d016453	subgenome1_fractionated
Zm00001d016446	subgenome1_fractionated
Zm00001d016456	subgenome1_fractionated
Zm00001d016474	subgenome1_fractionated
Zm00001d016475	subgenome1_fractionated
Zm00001d016477	subgenome1_fractionated
Zm00001d016479	subgenome1_fractionated
Zm00001d016483	subgenome1_fractionated
Zm00001d016486	subgenome1_fractionated
Zm00001d016490	subgenome1_fractionated
Zm00001d016491	subgenome1_retained
Zm00001d016492	subgenome1_fractionated
Zm00001d016493	subgenome1_fractionated
Zm00001d016496	subgenome1_retained
Zm00001d016500	subgenome1_retained
Zm00001d016501	subgenome1_fractionated
Zm00001d016505	subgenome1_fractionated
Zm00001d016506	subgenome1_fractionated
Zm00001d016511	subgenome1_fractionated
Zm00001d016510	subgenome1_fractionated
Zm00001d016512	subgenome1_fractionated
Zm00001d016518	subgenome1_fractionated
Zm00001d016516	subgenome1_retained
Zm00001d016520	subgenome1_fractionated
Zm00001d016522	subgenome1_fractionated
Zm00001d016528	subgenome1_fractionated
Zm00001d016530	subgenome1_fractionated
Zm00001d016531	subgenome1_fractionated
Zm00001d016535	subgenome1_fractionated
Zm00001d016542	subgenome1_fractionated
Zm00001d016543	subgenome1_fractionated
Zm00001d016544	subgenome1_fractionated
Zm00001d016545	subgenome1_retained
Zm00001d016549	subgenome1_fractionated
Zm00001d016550	subgenome1_fractionated
Zm00001d016551	subgenome1_fractionated
Zm00001d016552	subgenome1_retained
Zm00001d016553	subgenome1_fractionated
Zm00001d016558	subgenome1_fractionated
Zm00001d016557	subgenome1_fractionated
Zm00001d016559	subgenome1_fractionated
Zm00001d016561	subgenome1_retained
Zm00001d016564	subgenome1_fractionated
Zm00001d016566	subgenome1_fractionated
Zm00001d016567	subgenome1_fractionated
Zm00001d016568	subgenome1_fractionated
Zm00001d016570	subgenome1_retained
Zm00001d016569	subgenome1_fractionated
Zm00001d016572	subgenome1_retained
Zm00001d016577	subgenome1_fractionated
Zm00001d016580	subgenome1_fractionated
Zm00001d016581	subgenome1_fractionated
Zm00001d016582	subgenome1_fractionated
Zm00001d016595	subgenome1_fractionated
Zm00001d016593	subgenome1_fractionated
Zm00001d016591	subgenome1_retained
Zm00001d016590	subgenome1_retained
Zm00001d016588	subgenome1_fractionated
Zm00001d016587	subgenome1_fractionated
Zm00001d016586	subgenome1_retained
Zm00001d016585	subgenome1_fractionated
Zm00001d016599	subgenome1_fractionated
Zm00001d016601	subgenome1_fractionated
Zm00001d016602	subgenome1_fractionated
Zm00001d016604	subgenome1_retained
Zm00001d016606	subgenome1_retained
Zm00001d016607	subgenome1_fractionated
Zm00001d016613	subgenome1_fractionated
Zm00001d016615	subgenome1_fractionated
Zm00001d016616	subgenome1_fractionated
Zm00001d016619	subgenome1_fractionated
Zm00001d016620	subgenome1_retained
Zm00001d016621	subgenome1_retained
Zm00001d016623	subgenome1_fractionated
Zm00001d016625	subgenome1_fractionated
Zm00001d016632	subgenome1_fractionated
Zm00001d016634	subgenome1_retained
Zm00001d016635	subgenome1_fractionated
Zm00001d016636	subgenome1_fractionated
Zm00001d016637	subgenome1_fractionated
Zm00001d016640	subgenome1_retained
Zm00001d016647	subgenome1_fractionated
Zm00001d016648	subgenome1_fractionated
Zm00001d016653	subgenome1_fractionated
Zm00001d016659	subgenome1_fractionated
Zm00001d016660	subgenome1_retained
Zm00001d016662	subgenome1_fractionated
Zm00001d016664	subgenome1_fractionated
Zm00001d016665	subgenome1_retained
Zm00001d016666	subgenome1_fractionated
Zm00001d016669	subgenome1_fractionated
Zm00001d016682	subgenome1_retained
Zm00001d016671	subgenome1_fractionated
Zm00001d016674	subgenome1_fractionated
Zm00001d016675	subgenome1_fractionated
Zm00001d016681	subgenome1_fractionated
Zm00001d016683	subgenome1_fractionated
Zm00001d016684	subgenome1_fractionated
Zm00001d016686	subgenome1_fractionated
Zm00001d016687	subgenome1_fractionated
Zm00001d016690	subgenome1_fractionated
Zm00001d016691	subgenome1_fractionated
Zm00001d016692	subgenome1_fractionated
Zm00001d016693	subgenome1_fractionated
Zm00001d016694	subgenome1_fractionated
Zm00001d016695	subgenome1_fractionated
Zm00001d016696	subgenome1_fractionated
Zm00001d016697	subgenome1_fractionated
Zm00001d016698	subgenome1_fractionated
Zm00001d016702	subgenome1_fractionated
Zm00001d016707	subgenome1_fractionated
Zm00001d016705	subgenome1_fractionated
Zm00001d016704	subgenome1_fractionated
Zm00001d016703	subgenome1_fractionated
Zm00001d016708	subgenome1_fractionated
Zm00001d016714	subgenome1_fractionated
Zm00001d016715	subgenome1_fractionated
Zm00001d016745	subgenome1_fractionated
Zm00001d016744	subgenome1_fractionated
Zm00001d016743	subgenome1_fractionated
Zm00001d016741	subgenome1_fractionated
Zm00001d016740	subgenome1_fractionated
Zm00001d016738	subgenome1_fractionated
Zm00001d016737	subgenome1_retained
Zm00001d016736	subgenome1_retained
Zm00001d016735	subgenome1_fractionated
Zm00001d016733	subgenome1_fractionated
Zm00001d016732	subgenome1_retained
Zm00001d016731	subgenome1_fractionated
Zm00001d016730	subgenome1_retained
Zm00001d016746	subgenome1_fractionated
Zm00001d016718	subgenome1_retained
Zm00001d016719	subgenome1_retained
Zm00001d016720	subgenome1_retained
Zm00001d016721	subgenome1_fractionated
Zm00001d016722	subgenome1_retained
Zm00001d016723	subgenome1_retained
Zm00001d016755	subgenome1_retained
Zm00001d016756	subgenome1_fractionated
Zm00001d016758	subgenome1_retained
Zm00001d016760	subgenome1_fractionated
